T,time,fs,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
19.624119997024536,2026-05-27T11:50:48.637Z,199.6812187574387,-5.988887280000001,-0.5457499200000001,6.999003360000001,3.5000000000000004,-16.450000000000003,17.430000000000003
19.629127979278564,2026-05-27T11:50:48.642Z,199.6812187574387,-5.955376320000001,-0.6750064800000001,7.056450720000001,0.9100000000000001,-21.07,17.290000000000003
19.634055852890015,2026-05-27T11:50:48.647Z,202.9272824035996,-5.9936745600000005,-0.7946884800000001,7.271878320000001,-1.54,-24.150000000000002,16.87
19.639071941375732,2026-05-27T11:50:48.652Z,199.35852464470744,-5.964950880000001,-0.86649768,7.377198480000001,-3.1500000000000004,-26.53,15.680000000000001
19.64408779144287,2026-05-27T11:50:48.657Z,199.36800076052856,-5.9170780800000005,-0.9478814400000001,7.482518640000001,-6.510000000000001,-29.470000000000002,9.100000000000001
19.64910387992859,2026-05-27T11:50:48.662Z,199.35852464470744,-5.984100000000001,-1.1824581600000001,7.535178720000001,-8.47,-28.700000000000003,4.550000000000001
19.654119968414307,2026-05-27T11:50:48.667Z,199.35852464470744,-6.0798456000000005,-1.14415992,7.707520800000001,-9.66,-27.37,0.56
19.659135818481445,2026-05-27T11:50:48.672Z,199.36800076052856,-6.0798456000000005,-1.14415992,7.707520800000001,-9.66,-27.37,0.56
19.664151906967163,2026-05-27T11:50:48.677Z,199.35852464470744,-6.343146000000001,-0.8952213600000001,7.401134880000001,-12.040000000000001,-25.62,-1.9600000000000002
19.6691677570343,2026-05-27T11:50:48.682Z,199.36800076052856,-6.333571440000001,-0.7707520800000001,7.338900240000001,-13.790000000000001,-25.76,-0.14
19.67418384552002,2026-05-27T11:50:48.687Z,199.35852464470744,-6.319209600000001,-0.7037301600000001,7.2144309600000005,-15.610000000000001,-26.040000000000003,2.5200000000000005
19.679199934005737,2026-05-27T11:50:48.692Z,199.35852464470744,-6.2713368,-0.69894288,7.22400552,-17.57,-26.67,4.760000000000001
19.684215784072876,2026-05-27T11:50:48.697Z,199.36800076052856,-6.233038560000001,-0.61755912,7.31017656,-19.250000000000004,-27.44,5.250000000000001
19.689231872558594,2026-05-27T11:50:48.702Z,199.35852464470744,-6.14208024,-0.54096264,7.243154640000001,-20.930000000000003,-28.35,4.41
19.69424796104431,2026-05-27T11:50:48.707Z,199.35852464470744,-6.146867520000001,-0.55532448,7.228792800000001,-22.330000000000002,-30.1,3.1500000000000004
19.69926381111145,2026-05-27T11:50:48.712Z,199.36800076052856,-6.194740320000001,-0.5170262400000001,7.247941920000001,-23.240000000000002,-35.07,-1.12
19.704279899597168,2026-05-27T11:50:48.717Z,199.35852464470744,-5.931439920000001,-0.51223896,7.434645840000001,-27.790000000000003,-35.56,-5.460000000000001
19.70930790901184,2026-05-27T11:50:48.722Z,198.88586466878468,-5.7878215200000005,-0.49308984000000006,7.597413360000001,-28.42,-35.07,-12.040000000000001
19.714321851730347,2026-05-27T11:50:48.727Z,199.44384213029005,-5.7878215200000005,-0.49308984000000006,7.597413360000001,-28.42,-35.07,-12.040000000000001
19.719335794448853,2026-05-27T11:50:48.732Z,199.44384213029005,-5.77345968,-0.52181352,7.439433120000001,-27.51,-33.81,-33.95
